pathway,pval,padj,log2err,ES,NES,size,leadingEdge
3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141,0.9850467289719627,1,0.0432768714901103,0.1839286959036956,0.5359275068280955,26,
3-METHYLTHIOFENTANYL ACTION PATHWAY%PATHWHIZ%PW000656,0.23106060606060605,0.4977792661003207,0.12267918956880833,0.436121700543469,1.1946677967471409,20,
3-PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000721,0.004008623686920783,0.036038694505715,0.40701791892395395,0.6395092214137088,1.8024019040430992,23,
3Q29 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250810%WP4906%HOMO SAPIENS,0.8871331828442438,0.9973604368932039,0.05676723874874463,-0.22617652339288208,-0.75368043481099,42,
4 HYDROXYTAMOXIFEN DEXAMETHASONE AND RETINOIC ACIDS REGULATION OF P27 EXPRESSION%WIKIPATHWAYS_20250810%WP3879%HOMO SAPIENS,0.9791666666666666,1,0.044152305844146505,0.20840450573741454,0.5708822821502281,20,
4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243,0.6012658227848101,0.8358167854848086,0.07235708510369071,-0.32597423352472094,-0.8989216538633334,20,
4P16 3 COPY NUMBER VARIATION%WIKIPATHWAYS_20250810%WP5365%HOMO SAPIENS,0.4068522483940043,0.6778024264099214,0.0943563635421779,-0.3551119593993031,-1.035282689626372,26,
5-HYDROXYTRYPTAMINE DEGREDATION%PANTHER PATHWAY%P04372,0.38285714285714284,0.6539054059988582,0.0911073131586733,0.42386578454372104,1.0705566810583886,15,
5HT1 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04373,0.08993576017130621,0.3059043762944014,0.21925034670375515,-0.4579774168690159,-1.3270833143122318,25,
5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374,0.8771266540642723,0.993914230701908,0.049093966819213915,0.24854711513892616,0.7401322278874506,31,
5HT4 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04376,0.5576519916142557,0.806222863754568,0.07588869006061172,-0.36632970442302987,-0.9331177898685472,15,
5Q35 COPY NUMBER VARIATION%WIKIPATHWAYS_20250810%WP5380%HOMO SAPIENS,0.03793486116660693,0.18953784949790295,0.3217759180753611,-0.3825323785582812,-1.3875286265315177,73,
7 OXO C AND 7 BETA HC PATHWAYS%WIKIPATHWAYS_20250810%WP5064%HOMO SAPIENS,0.7140115163147792,0.9052079834956581,0.05934876803356285,0.3198003590648073,0.8287442104936373,17,
7Q11 23 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250810%WP4932%HOMO SAPIENS,0.903755868544601,1,0.05773085492998127,-0.21437437205681276,-0.7939045788075569,83,
7Q11 23 DISTAL COPY NUMBER VARIATION%WIKIPATHWAYS_20250810%WP5401%HOMO SAPIENS,0.4438095238095238,0.7128666418865899,0.08289621345715653,0.40567295595274844,1.024607102428489,15,
8P23 1 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250810%WP5346%HOMO SAPIENS,0.12614259597806216,0.3730918297086742,0.16823816568963962,0.42437968322877573,1.300374683762025,36,
A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING,0.017893746139075427,0.11157985807935249,0.35248785758361917,0.49005231971436297,1.5351914925818144,41,
ABC TRANSPORTER DISORDERS%REACTOME DATABASE ID RELEASE 93%5619084,0.865296803652968,0.9898268563096336,0.05846932103863807,-0.22327472674577636,-0.7985133865869114,59,
ABC-FAMILY PROTEINS MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 93%382556,0.6910377358490566,0.8930876357806398,0.0709609456938284,-0.24199253616077218,-0.8956577198933651,82,
ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 93%9687139,2.245972528925198e-4,0.0034376372922061706,0.5188480777437918,-0.6178162235488112,-1.976086824251371,36,
ABERRANT REGULATION OF MITOTIC EXIT IN CANCER DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 93%9687136,0.13291139240506328,0.3845788424175705,0.17669426893849804,-0.47343907912412603,-1.3055775464459152,20,
ABERRANT REGULATION OF MITOTIC G1 S TRANSITION IN CANCER DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 93%9659787,1.232496912455905e-4,0.00201998609014897,0.5188480777437918,-0.7520128905359216,-1.991232192533673,17,
ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.4,0.31524008350730687,0.5928835447866243,0.10839425585339667,-0.3923740634111125,-1.1105752162419802,22,
ACEBUTOLOL ACTION PATHWAY%SMPDB%SMP0000296,0.32532347504621073,0.5939852866765517,0.09889030075206362,0.3568782490434134,1.0841541550924358,34,
ACETAMINOPHEN ACTION PATHWAY%SMPDB%SMP0000710,0.20373831775700935,0.4784319921631209,0.13077713797197438,0.4780504855616798,1.235397823648238,16,
ACETAMINOPHEN METABOLISM PATHWAY%PATHWHIZ%PW000616,0.7063339731285988,0.8996771102023142,0.05986031177644726,0.32282133448175754,0.8365728942829941,17,
ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084,0.4759916492693111,0.7442780644806531,0.08407455779107234,-0.34823167139089006,-0.9856346273123492,22,
ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0095500,0.7131931166347992,0.9052079834956581,0.05922191938038196,0.29532067784684324,0.8237034032411534,22,
ACETYLSALICYLIC ACID ACTION PATHWAY%PATHWHIZ%PW000128,0.20373831775700935,0.4784319921631209,0.13077713797197438,0.4780504855616798,1.235397823648238,16,
ACIDIC AMINO ACID TRANSPORT%GOBP%GO:0015800,0.06779661016949153,0.26231056135215525,0.2377938344236881,0.512130457107112,1.417864718106305,21,
ACROSOME ASSEMBLY%GOBP%GO:0001675,0.5925233644859813,0.8300705529712838,0.06705125798294667,0.3491712023749186,0.9023426531776979,16,
ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0051017,0.6732851985559567,0.881218507226595,0.05922191938038196,0.2780846034883763,0.880289933463436,44,
ACTIN FILAMENT BUNDLE ORGANIZATION%GOBP%GO:0061572,0.7862068965517242,0.9498712796840999,0.049890735672630714,0.2523708073902835,0.8156986483918865,47,
ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030041,0.7175572519083969,0.9065373821153065,0.05884381695958071,0.28921313011815813,0.823479596426284,24,
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048,0.3806921675774135,0.6521670447714039,0.08889452886204495,0.30582793677899167,1.0462267693074698,67,
ACTIN NUCLEATION%GOBP%GO:0045010,0.997907949790795,1,0.047829963311422925,-0.17302368309309746,-0.46897432044788767,19,
ACTIN POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0008154,0.5631768953068592,0.8092821960453811,0.06783382634794552,0.29376109885391155,0.9299146192215012,44,
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252,0.397887323943662,0.6689334341906202,0.08455574424412811,0.31980641618069805,1.0338821926799173,49,
ACTION POTENTIAL%GOBP%GO:0001508,0.13003663003663005,0.3808558336760762,0.16565669520548273,0.36522587257367634,1.2423269195129074,64,
ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 93%2122948,0.6124763705103969,0.8435594235388609,0.06598161440087301,0.3048001431048852,0.9076444474140722,31,
ACTIVATED PKN1 STIMULATES TRANSCRIPTION OF AR (ANDROGEN RECEPTOR) REGULATED GENES KLK2 AND KLK3%REACTOME%R-HSA-5625886.3,0.0853284402329597,0.2968596204973851,0.2878051305355643,-0.5292904134447531,-1.467112224225189,21,
ACTIVATED TAK1 MEDIATES P38 MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 93%450302,0.9874476987447699,1,0.04831175810550189,-0.19976555037570418,-0.5414571667968474,19,
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME DATABASE ID RELEASE 93%5617472,0.017333199230589447,0.10909868750752849,0.35248785758361917,-0.3838086352804805,-1.3987824870774008,76,
ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 93%176814,3.177914777599763e-5,6.239043994467945e-4,0.557332238758646,-0.5489037987547226,-1.9920827637408394,63,
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME%R-HSA-176187.4,1.0591821573571509e-14,1.9616053554254432e-12,0.9865462835875821,-0.8445657936151528,-2.707793670663636,37,
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%R-HSA-114452.5,0.2762312633832976,0.5528169014084507,0.11881503941226282,-0.3842319517504555,-1.1201782365243051,26,
ACTIVATION OF G PROTEIN GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296041.4,0.056485355648535567,0.24149362837103622,0.27650059925447157,-0.5025184328061731,-1.448211382162085,24,
ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 93%991365,0.11538461538461539,0.3559560927689745,0.19189224038483796,-0.39531129095429374,-1.265581189070509,35,
ACTIVATION OF GENE EXPRESSION BY SREBF (SREBP)%REACTOME%R-HSA-2426168.5,0.16043956043956045,0.4285587489433643,0.16318012718068908,-0.36303753963550134,-1.2041756437324234,40,
ACTIVATION OF GTPASE ACTIVITY%GOBP%GO:0090630,0.8455743879472694,0.9824435490476766,0.05060042438536184,0.2670205483196163,0.739262836681084,21,
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 93%5619507,0.017333199230589447,0.10909868750752849,0.35248785758361917,-0.3838086352804805,-1.3987824870774008,76,
ACTIVATION OF IMMUNE RESPONSE%GOBP%GO:0002253,0.7483333333333333,0.9237792944507244,0.05060042438536184,0.22253340720158626,0.889252221414105,199,
ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218,0.2208904109589041,0.4977792661003207,0.11881503941226282,0.30721946186103544,1.1241452468659572,108,
"ACTIVATION OF IRF3, IRF7 MEDIATED BY TBK1, IKKΕ (IKBKE)%REACTOME DATABASE ID RELEASE 93%936964",0.05420560747663551,0.23802559391369843,0.26635065708852557,0.5761903985394047,1.489015043099981,16,
ACTIVATION OF KAINATE RECEPTORS UPON GLUTAMATE BINDING%REACTOME DATABASE ID RELEASE 93%451326,0.42738589211618255,0.6992116105449026,0.08971046527429813,-0.33909669300335143,-1.02582797946899,28,
ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME DATABASE ID RELEASE 93%1592389,0.6729559748427673,0.8811053463398107,0.06643641376628104,-0.3310205479510012,-0.8431780398250868,15,
ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.2,0.10644886024031157,0.3378397551533332,0.2878051305355643,-0.38690882302622087,-1.3528489226415084,52,
ACTIVATION OF NMDA RECEPTORS AND POSTSYNAPTIC EVENTS%REACTOME DATABASE ID RELEASE 93%442755,0.4481236203090508,0.7152470078819553,0.09054289484694737,-0.27553280974020555,-0.9999642239200756,63,
ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147,0.5703564727954972,0.814600959856531,0.06911984565510101,0.320529625728869,0.941606295179398,29,
ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME DATABASE ID RELEASE 93%427389,0.01838136634077773,0.11385381425792761,0.35248785758361917,-0.5089809744566448,-1.5922360517544039,32,
ACTIVATION OF SMO%REACTOME%R-HSA-5635838.2,0.6016771488469602,0.8358167854848086,0.07200331366198796,-0.353164906697438,-0.8995843176727324,15,
"ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.5",7.720071700297005e-5,0.0013445993218448326,0.5384340963099162,0.575473939210295,1.9340837382297777,59,
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6,3.2741615973504423e-12,3.566910163701776e-10,0.8986712320616942,-0.8448288744813485,-2.642863012607323,32,
ACTIVIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0032924,0.1383177570093458,0.39322491917193453,0.1619789488834018,0.5035031456000951,1.3011736397329594,16,
ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032,0.6808510638297872,0.8877748206144797,0.07182762936038092,-0.24415747680142344,-0.8988420217266809,79,
ACUTE MYELOID LEUKEMIA%WIKIPATHWAYS_20250810%WP5293%HOMO SAPIENS,0.631484794275492,0.8572024229158645,0.061840603575328466,0.2799798888910472,0.9086312597015473,51,
ACUTE VIRAL MYOCARDITIS%WIKIPATHWAYS_20250810%WP4298%HOMO SAPIENS,0.021280358485871252,0.12672419265541338,0.35248785758361917,0.4707567173667693,1.521553233705188,47,
ACYL CHAIN REMODELLING OF PC%REACTOME%R-HSA-1482788.5,0.44672897196261685,0.715057915057915,0.0815265143256594,0.3937363468402191,1.0175097414786636,16,
ACYL CHAIN REMODELLING OF PE%REACTOME%R-HSA-1482839.4,0.6392523364485981,0.8625827969828921,0.06335970106437581,0.3377422416427399,0.872807460469954,16,
ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616,0.8481561822125814,0.9824435490476766,0.05700595265823873,-0.24634970930051958,-0.7836994968738047,34,
ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637,0.15753424657534246,0.4234447382547667,0.16823816568963962,-0.32623757122182623,-1.1821244155026154,71,
ACYLGLYCEROL BIOSYNTHETIC PROCESS%GOBP%GO:0046463,0.26103646833013433,0.5369561710633937,0.11524000314778066,0.44975546917163167,1.16551539311532,17,
ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464,0.6467289719626168,0.866010470062166,0.06280039778122341,0.3365166224827234,0.8696401647791507,16,
ACYLGLYCEROL HOMEOSTASIS%GOBP%GO:0055090,0.12121212121212122,0.36600790513834,0.17520404755855126,0.4909636762323724,1.3448963732749266,20,
ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639,0.04401408450704225,0.21099417905187812,0.2878571172551493,0.4322240328844744,1.3973100858460135,49,
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460,0.44107142857142856,0.7110027712394913,0.07977059186284526,0.30667434376707686,1.0063334381632316,53,
ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250,0.2338568935427574,0.501083262832071,0.11623414877971643,0.3267902890194703,1.1352276471691298,72,
ADENINE NUCLEOTIDE TRANSPORT%GOBP%GO:0051503,0.36041666666666666,0.6344977820025348,0.09992769737310925,-0.37556185646484613,-1.0744133303052648,23,
ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)%PATHWHIZ%PW000511,0.05753197716714412,0.24149362837103622,0.3217759180753611,-0.46114145939614276,-1.4281815129539124,31,
ADENOSINE DEAMINASE DEFICIENCY%PATHWHIZ%PW000075,0.05753197716714412,0.24149362837103622,0.3217759180753611,-0.46114145939614276,-1.4281815129539124,31,
ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189,0.11131386861313869,0.3482318997829947,0.1797823162983236,0.36762984375404606,1.2603795481547229,69,
ADENYLATE CYCLASE-INHIBITING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007193,0.20411985018726592,0.4789230944427574,0.13077713797197438,0.39431669869903613,1.1963734994725097,35,
ADENYLATE CYCLASE-MODULATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007188,0.0702054794520548,0.26661766495940975,0.22205604614524838,0.35479836644946283,1.2990630095927125,107,
ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167,0.05753197716714412,0.24149362837103622,0.3217759180753611,-0.46114145939614276,-1.4281815129539124,31,
ADHD AND AUTISM ASD PATHWAYS%WIKIPATHWAYS_20250810%WP5420%HOMO SAPIENS,0.20300751879699247,0.4784319921631209,0.15419096658142434,-0.2635288780628733,-1.1032136870056062,197,
ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332,0.15021459227467812,0.41261975330313194,0.16693384871319314,-0.39054763530518344,-1.229031836703379,33,
ADHERENS JUNCTIONS INTERACTIONS%REACTOME DATABASE ID RELEASE 93%418990,0.05060805775570368,0.22824165363432378,0.3217759180753611,-0.30147248650462344,-1.2461973288003572,174,
ADIPOGENESIS%REACTOME%R-HSA-9843745.1,0.5120274914089347,0.7757907669124737,0.07011321576425601,0.2711408973210204,0.9716844671575835,93,
ADIPOGENESIS%WIKIPATHWAYS_20250810%WP236%HOMO SAPIENS,0.10471204188481675,0.33474114195169263,0.18138312849840757,0.35428136552076295,1.2569471733880249,86,
ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME%R-HSA-9660821.4,0.22125813449023862,0.4977792661003207,0.13574094381042484,-0.36542755397630783,-1.162515640908262,34,
ADP CATABOLIC PROCESS%GOBP%GO:0046032,0.1641509433962264,0.4322829697459376,0.14826150047510658,0.4325292753462153,1.2616453378530388,27,
ADP METABOLIC PROCESS%GOBP%GO:0046031,0.1894934333958724,0.4671311914746035,0.13649043778041264,0.4121742197997335,1.210826734631945,29,
ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 1%REACTOME DATABASE ID RELEASE 93%418592,0.10337552742616034,0.3329590900752155,0.20207170902115992,-0.490693132896127,-1.3531581247783366,20,
ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 12%REACTOME DATABASE ID RELEASE 93%392170,0.08403361344537816,0.2945345848980905,0.22496609354031374,-0.5257620719697766,-1.3986824927289012,18,
"ADRENALINE,NORADRENALINE INHIBITS INSULIN SECRETION%REACTOME%R-HSA-400042.6",0.6354166666666666,0.859599464329194,0.06895673516728111,-0.3113468760458919,-0.8907060933221235,23,
ADULT BEHAVIOR%GOBP%GO:0030534,0.73875802997858675,0.918293536594851,0.06293946920189672,-0.2921309042950399,-0.8516696222598318,26,
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646,0.07511737089201878,0.27767938301800155,0.2529611230696109,-0.35197228598946545,-1.2838585869173564,75,
AEROBIC RESPIRATION%GOBP%GO:0009060,0.5626598465473146,0.8092513868539684,0.08603472424556043,-0.23953457450271012,-0.9661780061179466,154,
AFFECTED PATHWAYS IN DUCHENNE MUSCULAR DYSTROPHY%WIKIPATHWAYS_20250810%WP5356%HOMO SAPIENS,0.5373406193078324,0.7933584709874001,0.07061962471225905,0.307479030997768,0.9554453806117763,39,
AGE RAGE PATHWAY%WIKIPATHWAYS_20250810%WP2324%HOMO SAPIENS,0.8810344827586207,0.993914230701908,0.04468543976441472,0.22742815688002815,0.7350804242838084,47,
AGGREPHAGY%REACTOME%R-HSA-9646399.4,0.9916666666666667,1,0.04792589670581297,-0.18314839117335183,-0.5239538294779712,23,
AICA-RIBOSIDURIA%PATHWHIZ%PW000082,0.05753197716714412,0.24149362837103622,0.3217759180753611,-0.46114145939614276,-1.4281815129539124,31,
AKT SIGNALING AND ARTD FAMILY MEMBERS%WIKIPATHWAYS_20250810%WP5531%HOMO SAPIENS,0.8758029978586723,0.993914230701908,0.05490737032909582,-0.2526337672431622,-0.7365208608698216,26,
ALBUTEROL AND BUDESONIDE THERAPY FOR ASTHMA%WIKIPATHWAYS_20250810%WP5503%HOMO SAPIENS,0.9958071278825996,1,0.04802204159682506,-0.18555534603054874,-0.4726479788446938,15,
ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0046165,0.04735582206500837,0.22044018308725755,0.3217759180753611,-0.39195835658677075,-1.4229755971940212,66,
ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066,0.6368286445012787,0.8609249294048696,0.07934349601349727,-0.23506786437046448,-0.9481612454960636,154,
ALDEHYDE METABOLIC PROCESS%GOBP%GO:0006081,0.26181818181818184,0.5375690385003024,0.11146266692298015,0.37165129026792215,1.1487888975860983,38,
ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137,3.8789317577938914e-4,0.005082864350543128,0.49849310876659025,-0.7175340885269536,-1.9888949541423213,21,
ALFENTANIL ACTION PATHWAY%PATHWHIZ%PW000419,0.23106060606060605,0.4977792661003207,0.12267918956880833,0.436121700543469,1.1946677967471409,20,
ALK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALK1 SIGNALING EVENTS,0.5334608030592735,0.7901648151952341,0.07343814108388569,0.33737958098573195,0.9410133793142121,22,
ALLOGRAFT REJECTION%WIKIPATHWAYS_20250810%WP2328%HOMO SAPIENS,0.3320754716981132,0.6017649447993205,0.09889030075206362,0.3678098342548546,1.0890839538965433,30,
ALPHA 6 BETA 4 SIGNALING%WIKIPATHWAYS_20250810%WP244%HOMO SAPIENS,0.002875925546504114,0.027549383338580792,0.4317076958033464,0.6411325501940582,1.8681183351169328,26,
ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607,0.028392963771877094,0.1537537102500479,0.35248785758361917,0.4725975989717555,1.4805109254026587,41,
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606,0.7284172661870504,0.9133573303848458,0.05536428377253621,0.26201426434662034,0.8663934579861372,56,
