HSPA6	4.154382207467379
LAMP3	3.0830263483819866
DMGDH	2.7366054643657187
P4HA2	2.521855732529819
SPP1	2.3763341309544423
ICAM1	2.3043671716437912
BEX2	2.183489826624832
GDF15	1.9933907135344753
HES7	1.978332229985675
ARHGAP24	1.9759415078010414
TRIB3	1.9316831933650902
TLCD2	1.9197204638491123
NEBL	1.8795963602412238
ADM2	1.8056952084043552
C2CD4A	1.7877245029604414
TRIM67	1.773167343062198
VWA5A	1.7721989757512182
LCNL1	1.7610514504536046
UNC5B	1.7468260641457805
PCK2	1.7259568336389253
PTGDS	1.6733453745645217
VGF	1.6476416687397843
LY96	1.6405181741666737
MYO5B	1.6270091341650783
NGEF	1.6266487738682387
GPNMB	1.541167316234446
CRYAB	1.5264299526082274
SLC7A3	1.5172987442048915
IL6R	1.5047524284723912
SLC6A9	1.502733190116542
SESN2	1.501243063170409
LARP6	1.4882929602331672
EMP1	1.4803850461156804
PITPNM3	1.4701285135894167
SH3BGR	1.4355737707021046
AHNAK2	1.4079639216787303
AKNA	1.39693741538131
SLFN5	1.3893730391134786
NAT16	1.3678398397597202
NUPR1	1.3621902778637385
HMGA2-AS1	1.353772951208513
INHBE	1.3427445863088627
DNAH10	1.3364582333507098
CLDN1	1.3352988130774002
IL20RB	1.31411998700859
ERICH2	1.3068291430841714
C16orf89	1.3022785919563247
L3MBTL2-AS1	1.2966358270509917
ITGA3	1.2964205796045132
FAM167A	1.276448208922997
NRP2	1.2698409627697087
RPL7AP6	1.259229573589722
FBLL1	1.2585380669455917
OSGIN1	1.253866541826094
KCNK10	1.249899953950517
DDIT4	1.228772652240003
ATF5	1.2285453193125848
WARS1	1.2229923416152448
PCLO	1.2196100253063682
BBC3	1.1970791415378037
HAP1	1.1963258309761697
LBH	1.1926526224215694
CCPG1	1.1922498634324725
CNGA3	1.1878117253323404
CHAC1	1.1841538331379184
STAT6	1.178583331522241
VEGFA	1.1772546578972118
GFAP	1.1752081137689934
LINC-PINT	1.1748156257537772
MYO16	1.1731104697841983
RENBP	1.1723949264991147
BEST1	1.1643797206390365
CEBPA	1.1634500254055935
IGFBP4	1.1559373736014547
DDIT3	1.1517744349886578
CYP4F11	1.1503488699390112
KCNG1	1.1380293866328401
NGFR	1.1252376458883566
PPP1R15A	1.1065993642396506
SLC7A11	1.10240939272279
DDR2	1.099072079468965
STK32A	1.0978935622803205
NMNAT2	1.096654344289102
GAP43	1.0941495231691192
ST6GAL1	1.0828371452453052
HMGA2	1.0819772617479506
SLC2A3	1.078877491156537
SERPINE1	1.076656039633251
ZNNT1	1.0741490760683934
MYH7	1.0644024514796873
CEBPB	1.0630710095530822
SH3BP5	1.061219248584629
KLF4	1.0581282158652126
ASNS	1.055240064236308
SLC7A5	1.048819796242076
MYOF	1.0455673407168815
DCT	1.0454787607643774
ATXN1-AS1	1.0425764750360291
ATXN1	1.041591532110529
KCNQ3	1.025748160703122
THBS1	1.0207142464322048
RNF150	1.0144408316002966
BGN	1.0136972711991932
ARHGAP26	1.0053471167519077
SHISA6	1.0047539718334264
PYGB	0.9974573649765629
TRPM8	0.9937028593524783
SYT4	0.9904728573262991
NPAS2	0.9881861676828533
STX3	0.988035058881026
HSPA1A	0.986973258103622
TTC39A	0.9807194670582678
PTP4A3	0.9793013740046188
SYNE1	0.9770750536856584
NQO1	0.9733377175526156
SEMA4A	0.9700320296427503
BCAN-AS1	0.9683420347639028
ZBTB20	0.9646221552362741
STC2	0.9643688868623855
CEBPD	0.9597624252856365
MAFF	0.9549374734054922
KDM7A	0.9508960662406801
PPL	0.9487009152012852
C5AR1	0.9442229557793637
GTPBP2	0.9427214869128124
DEPP1	0.9418527028094202
MVP	0.9322540206482909
PTPRN	0.9309564902030405
ISLR	0.9269105686007992
DMD	0.9265275067365237
RAB43	0.9232390503381505
FTL	0.9214590071127967
ARHGAP9	0.9192041590138454
PCDHAC1	0.9183729132659016
SH3TC1	0.9154362839809944
ZNF697	0.9148219232740742
CSF1	0.9146011692722051
LINC02525	0.9117565876146748
PDE1C	0.9084474421471418
EDN3	0.9077303782630327
SEL1L3	0.9060833793694989
CFAP221	0.9051247602184278
SPRED3	0.9043687439990612
PGM2L1	0.9035405529363217
TCP11L2	0.901951262348656
ANXA1	0.9013960826079026
LONP1	0.8926248585475972
SYNE3	0.8923036615362299
VLDLR-AS1	0.891188851966134
PTGS1	0.8909746975606618
ACHE	0.8907868591082814
ALDH1L2	0.888009890512711
PLA2G4C	0.8863583218461659
ADAMTSL4	0.8832096960704566
ADCY5	0.8794468197443258
GAB2	0.8759147383730654
RAB3IL1	0.8749161601467864
LYST	0.8741542775043468
OPLAH	0.8707462261991091
PPM1J	0.8698647267376785
CTBS	0.8683233674808303
APOL6	0.8679368251196241
RIMS3	0.8642816135803549
OSCAR	0.8609546123443048
SLC1A5	0.8605424208625717
RAB39B	0.8604593472868045
RPS6KA2	0.8584970010219405
AHNAK	0.8576267612463636
ARHGAP27	0.8514847991670029
ZBTB7B	0.8505640888269435
SMOX	0.8495315322200475
SULF2	0.8486469498133221
GGN	0.8465963199712233
TRIM47	0.8460664431272896
NECTIN3	0.846042461053911
S100A16	0.8454437730201474
SERPINB8	0.8431992072623139
OSMR	0.8423509973458313
GDAP1L1	0.8384328692789121
GLIS3	0.8362774590135306
PLEKHH2	0.8346875326865495
PDGFB	0.8338252549214196
HSD17B14	0.830691350653651
PAK6	0.8283917051747421
SLC37A1	0.8233981933210214
SAMD11	0.823308634090853
ARHGEF2	0.8228732516710211
ULBP1	0.8226992990798697
BEX4	0.8225475322772501
UBE2Q2P2	0.8221789778433669
RYR2	0.8221734643970009
IFI35	0.8219797812364175
EML2	0.8204604171152682
TEX22	0.817512943934283
HERPUD1	0.8166191620212099
ATF3	0.8160681783377416
RNF187	0.8131019886750587
ABCA1	0.8095443220689627
PLCD1	0.8086257831273873
NAV2	0.8078324725137308
SRXN1	0.8064432654738729
FBXO6	0.8037586054263441
SARS1	0.7985276739697127
BNC2	0.7980014254212844
SRPX2	0.795307092422818
PNMA6A	0.7943042197743426
NIBAN1	0.7932851435918823
TNFRSF10B	0.791440371810924
LURAP1L	0.7911016894286206
S100A2	0.7907658940399092
SRRM3	0.7898218526501927
GARS1	0.7897895875204056
TCEA1	0.78775034712656
FAM66B	0.7875108412366938
PLEKHG1	0.7862627344485926
CNTNAP3B	0.7854707255961494
FOSB	0.7834034225064554
CCN3	0.7831043760746593
ITGB5	0.7822627110877928
MEG3	0.7800641661815276
APOE	0.7785889819543869
CFAP70	0.777593453914707
TRPM4	0.7745675445904857
RBM47	0.7734176272171521
RNF227	0.7714573708631262
ERN1	0.7713904853879447
HMOX1	0.7708357365177637
COLEC12	0.7702683714867008
LINC00662	0.7692912509567434
DOCK6	0.7674556027605838
PPIL6	0.7654198951411445
GCNT4	0.7639822453544166
ZFYVE28	0.763057188324326
COL19A1	0.7621798285178292
MFAP3L	0.7617467277126384
GCNA	0.7608484583343414
EPB41L4A-AS1	0.760435412622794
ECEL1	0.7597151080819275
LEMD1	0.7579587280525761
SPON2	0.7565251906714574
PLCD3	0.7562572663883248
MKNK2	0.7550176925358749
FRY	0.7541559303797828
