name	description	Ctl-1	Ctl-2	Ctl-3	Mub-1	Mub-2	Mub-3
RNF185	RNF185	54.924459386618565	55.18788863709245	59.25664903963295	66.6384631200273	68.55886578298524	70.06713383783774
RNF187	RNF187	257.9922586218534	236.80076605586083	253.0612587877111	444.77692388978323	452.2085088990345	416.92347484468115
RNF19A	RNF19A	42.8754359329946	44.87359537494489	44.567249039694644	53.38673581180148	50.46458592132484	51.709352544247885
RNF19B	RNF19B	31.733071669940355	26.663090051111745	30.073129098839715	32.221954776529984	29.570253372983114	30.04524833704812
RNF2	RNF2	49.532223147967045	48.896597726155974	47.670032200686045	44.84063778659215	44.800842986901245	50.70976654711001
RNF20	RNF20	87.92208203287986	90.15377077474622	95.1447843422887	95.20986244381353	96.7290928126277	100.05471375197406
RNF208	RNF208	5.583111857718829	6.162897218876552	6.66121979317734	7.533227148147481	6.0243557804355845	6.824096711229739
RNF213	RNF213	65.66121295915478	88.91263175150024	76.09412968948837	112.42866735386492	117.7931255237986	118.58550031429932
RNF213-AS1	RNF213-AS1	2.4098046907247936	1.883107483545613	1.7141249630651785	1.7303210816473205	2.5242899220839243	1.6147158415304173
RNF214	RNF214	19.421594240098834	20.585788626941813	24.214727326338473	21.75562238022424	25.497449465083	24.124623584769925
RNF215	RNF215	19.89878328776711	19.323250655019187	21.263828655745254	24.625423198566136	24.691373691644436	24.470634122240728
RNF216	RNF216	134.54345199007042	144.22891408065263	143.01009660205813	151.06547101845328	150.16343158346302	151.30271891292753
RNF216P1	RNF216P1	16.486881596938936	15.621232533957926	16.64220059077205	17.134399003629564	14.403301320125921	12.533270579498
RNF217	RNF217	10.832191382069865	11.833618618190044	11.130963367752361	14.07468489583857	14.403301320125921	16.377832106951374
RNF220	RNF220	75.32429117443736	74.04036242122524	80.19501093023923	80.33332143696768	75.41050985721304	78.5059463905979
RNF227	RNF227	4.032247452796932	4.129997094594356	2.9075031019080244	6.6891680839292755	6.40618114680122	5.805287906454595
RNF24	RNF24	43.85367348071456	45.40856909186125	48.55964135873253	43.70115804989757	46.09480672847368	45.46194006213615
RNF25	RNF25	34.66778431310025	29.29516073834027	32.76365435732177	34.986248211844604	34.19458281007803	31.909860677863005
RNF26	RNF26	45.14208390941891	39.16007607827809	41.87672378121259	34.986248211844604	39.79468818344069	31.77530102440214
RNF31	RNF31	2.2905074288077247	1.947304329575577	2.4952451993986777	3.5872510229273717	2.2273146371328747	3.3832141441589694
RNF34	RNF34	50.080990552785565	48.74680508541939	51.81430901012211	44.69292745035396	48.00393356030186	50.69054373947274
RNF38	RNF38	134.09012239478557	133.87182292115176	135.35077872912132	114.96084454651954	127.847860171427	120.89223723077136
RNF39	RNF39	1.5270049525384832	1.3481337666292457	1.2367737075280403	2.173452090361878	1.6545765875844212	2.1529544553738895
RNF4	RNF4	94.29255581925133	93.98418258786741	103.45503574550344	95.12545653739173	96.21999232414018	92.1349170054201
RNF40	RNF40	163.50882718353478	165.02869219436099	168.5700865576376	165.64659135282275	167.68497339557499	162.79795788001314
RNF41	RNF41	59.076004101332565	62.69891962259825	60.81888951229994	78.70850773834763	74.66807164483541	78.81351131279418
RNF44	RNF44	93.24273991438113	90.00397813400963	93.25707710448275	108.52489418185573	102.11707298245389	92.99994334909712
RNF5	RNF5	24.026468550097697	25.165163643745917	23.216629246579	22.34646372517698	24.37318588633974	21.952446321758767
RNF6	RNF6	51.72729276724112	52.983796923397016	51.402051107612756	52.39496641134509	54.57981486993225	56.93795622158447
RNF7	RNF7	48.625563957397326	47.71965554893996	46.75872525829696	56.467551396197926	52.628262997396774	47.691785748059104
RNF8	RNF8	23.262966073828455	19.173458014282605	21.784575479967586	21.924434193067878	25.582299546497588	21.68332701483703
RNFT1	RNFT1	12.31147742984152	12.689576565256232	11.760199113687682	12.660885963273078	12.57902456971233	13.840421498832146
RNFT2	RNFT2	21.807539478440212	18.210505323833143	21.111944165347072	17.80964625500413	18.667017911208852	20.39539890314015
RNGTT	RNGTT	46.64522940957398	46.26452703892745	45.86911610025047	37.53952688110468	42.25534054446368	41.252145189574705
RNH1	RNH1	114.00046348795114	112.08769316831727	114.08695007337606	134.56411631298735	133.72372830938704	118.64316873721113
RNMT	RNMT	63.943332387548985	72.94901603871584	70.95175480029283	83.41413702136413	83.0258046641721	80.23599907795192
RNPC3	RNPC3	19.20685916864811	18.039313734419906	16.425222747346076	20.025301298576917	18.200342463428633	20.107056788581147
RNPEP	RNPEP	47.05084010009201	43.09748263478255	48.90680590821408	42.66718569623027	44.822055507254895	39.27219600293622
RNPEPL1	RNPEPL1	31.90008783662425	29.03837335422042	31.440089512423338	28.71910966002443	30.71572947208002	27.027267537997222
RNPS1	RNPS1	285.7885206485305	276.4316190050253	278.5778531746054	248.57539441226143	252.4077796880388	239.74685685199242
RO60	RO60	85.29754227070433	90.8171381837225	84.88173234824023	82.27465728466954	83.83188043761066	94.59543638299027
ROBO1	ROBO1	352.8813007506901	403.4129804522943	399.84676986538113	308.96782045707397	331.48805556643265	335.45721607794417
ROBO2	ROBO2	112.0439883925112	120.41188420353595	114.06525228903347	103.52384422636287	106.6989773788415	104.39906827799638
ROBO3	ROBO3	18.300199978078385	14.5940829974785	13.47432407675286	20.088605728393283	18.58216782979427	17.64653741101099
ROCK1	ROCK1	83.38878608003122	92.05827720696848	83.01572289477687	92.80429411079166	94.56541573655576	95.34512588084368
ROCK2	ROCK2	87.32559572329451	105.11163589972784	88.44016898042618	96.22273332087539	95.7745293967136	96.63305399254057
ROGDI	ROGDI	13.051120453727348	14.123306126592096	11.174358936437557	13.694858316940378	14.848764247552497	12.552493387135266
ROM1	ROM1	2.1950696192740695	2.632070687228527	2.017893943861539	2.6798875288928015	2.60914000349851	2.7488614921291625
ROMO1	ROMO1	33.61796840823004	35.52225480324679	33.132516691145916	30.11180711598447	33.006681670273835	24.43218850696619
ROR1	ROR1	3.841371833729622	4.15139604327101	4.035787887723078	6.815776943562007	7.042556757410613	6.247412482111733
RORA	RORA	20.757723573570004	22.61868875122401	19.74498375176345	24.77313353480432	26.939900849130957	29.54545533847918
RP2	RP2	36.767416122840665	38.389713925918514	37.25509571623939	27.41081811048621	29.84601613758052	33.52457651939342
RP9	RP9	31.70921221755694	26.299307923608616	29.357102215534006	29.394356911398994	29.315703128739358	31.217839602921398
RP9P	RP9P	19.20685916864811	19.537240141785734	20.8949663219211	16.90228276096956	19.048843277574488	17.300526873540186
RPA1	RPA1	265.3171105035614	276.56001269708526	278.36087533117944	209.6853730284076	221.5647750938369	207.43331721374682
RPA2	RPA2	91.21468646179096	92.95703305138798	90.30617843388953	62.7346899480181	64.50727439543877	63.10847747314714
RPA3	RPA3	47.05084010009201	44.060435325232014	45.6521382568245	27.60073139993531	29.42176573050759	30.10291675995992
RPAIN	RPAIN	52.94412483879522	52.76980743663047	54.287856425178184	53.597750577856026	47.13422022580235	49.57562089651126
RPAP1	RPAP1	76.18323146024026	78.81232797611924	75.37810280618267	73.2643267741402	77.6378244943459	73.14278305980045
RPAP2	RPAP2	36.57654050377335	43.525461608315645	39.4682697191843	47.22510464300858	50.59186104344672	51.20955954567894
RPAP3	RPAP3	58.71811231558136	58.24793829785407	55.54632791704882	55.3491731361088	57.57078023979639	56.572722876476405
RPE	RPE	55.1630539104527	59.0824972962436	55.80670132915999	53.32343138198511	52.416137793860315	57.09173868268261
RPE65	RPE65	6.8476628340397605	6.97605726858943	6.1621707532976036	10.213114677040283	10.288072371518515	10.572544200496779
RPF1	RPF1	65.56577514962112	69.63217899383437	63.509414770781994	64.8026346553527	65.73760057595027	65.8573389652763
RPF2	RPF2	47.48031024299346	45.8151491167177	47.34456543554708	49.5673685462141	52.24643763103114	53.24717715522923
RPGR	RPGR	8.255370524661174	8.837765803458387	7.941389069390574	9.685577761903904	8.48500814145857	10.034305586653307
RPGRIP1L	RPGRIP1L	30.683255765070147	34.28111578000082	32.63346765126619	32.1164473935027	30.14299142253157	32.06364313896114
RPH3A	RPH3A	300.6291000310139	311.41890009135574	326.70353884648597	167.06039028538825	170.33653843978078	174.25475123182417
RPH3AL	RPH3AL	3.1733071669940354	3.7234170697379163	2.647129689796858	4.241396797696481	4.221291550375638	4.4212457565713805
RPIA	RPIA	34.57234650356659	32.63339673189841	33.3277967502293	29.45766134121536	29.612678413690407	30.564264143254324
RPL10	RPL10	521.6392074585759	485.34955493520505	524.0665852267501	661.2569723851474	680.1158275786116	613.476682935735
RPL10A	RPL10A	380.8445789440511	369.11046572361676	375.5886469703575	464.25358679661826	476.9847326720935	442.1053528495008
RPL11	RPL11	621.1331238974115	605.9754286255076	622.8565973385952	724.8779243505946	741.3563738395889	736.4065377760566
RPL12	RPL12	529.3935294831854	510.1723354001245	510.982821268164	656.1293135700217	676.2975739149553	609.4591161395462
RPL13	RPL13	853.2617361356444	810.5493779743264	827.4667036892866	1049.8195625979981	1132.0697862334023	905.3365712923578
